formula,energy
As4Ca4Co4O20,-2.10764823140625
O16Sn8,-2.0387141116666663
Ba2Cu8O14,-1.007400219895833
Mo6O16Zn,-1.825950878913044
As4Mg4O20Sb4,-2.040886279843749
Mg8Mn8O48Si16,-3.031883740721
As2Bi2Ca3O12,-2.237198093026316
Bi8Ca8O40Ta8,-2.911388719062499
Cr8O48Si16Zn8,-2.6807353160000007
Ag3AlBa2O8,-1.4015210964285711
Ca8Fe16O32,-2.2266028803571443
Co8Mg8O48Si16,-2.873849186875
CoLa2MgO6,-2.8726741037500005
Ca5Cu2O12Rh2,-2.128654931071429
Ba2Cu2HgO6,-1.5184915661363638
Mg4O16Sb8,-1.8466068182142852
As8Ca4O28Ti4,-2.519054182083333
Ba2O10Sb3Tl2,-1.8188096233823532
Bi8Ca8Cu8O40,-1.4874905598437502
La2MgNiO6,-2.7812829197500006
Ba2Mn3O10Tl2,-1.8721041150223527
Mo4O8Zn2,-1.743486765
Co8O48Si16Zn8,-2.56031715475
Cu2Mg2O16P4Sr2,-2.7639452980219774
Ca3Fe2N4,-0.7469365746688889
O16Ta4W2,-2.651928113181817
F6MgW,-3.2159225483925
Ba2Co2O7Tl,-1.6443541336458327
Cu4O14Sr4Ti2,-2.2540159275347222
Mg2O8Sb3,-1.999428930384615
Mg4Mo4O12,-2.451465366750001
Ag2F10Zn2,-1.83024543585
O12W4,-2.1813800884375008
Ba2Cr2O7TlY,-2.5847784718269238
F8Mn2,-2.087531033144
Ca2Ni2O14P4,-2.6825587982305192
F10Mo2Zn2,-2.7042412029928573
Al8Ni12O48Si12,-2.5203374923750004
Mg12Mo8O48Si12,-2.841908606875
Al2O8W4,-1.659225426428571
Fe2Mg4O12Ta2,-2.8333641492500012
AlCu3O6,-0.8553378677500001
Ca2Cu9O13,-1.2500939746354167
Bi2Cu2O8Sr2,-1.7076807707142854
Ca4O12Ta2V2,-3.2508782552499995
Ni4O36P8Sb4,-2.047157328695054
Ge8Ni4O24,-1.4157097397222218
Bi2Mg2O12V2,-1.9917215875
Cu9O13,-0.680448716647727
Cr4Ni4O36P8Zn4,-2.182646504681121
Ni4O36P8W4,-2.248668617348902
Al10Fe6O24,-2.8057192634999986
Cu7O12Y,-1.2649366542499991
Al8Co6O24,-2.179836815263158
Mg4Mo2O12W2,-2.4486715517500004
Cu6O48W12Y2,-1.8796449619117648
Mg4Mn2O12W2,-2.513060727346
Al8Fe12O60P12,-2.516330511203416
Bi4O20P4,-1.9175419979846944
O20P4Ta4,-3.0089077201275507
Cu4O12Pr2Zn2,-1.6657057467499996
O14Sn4Sr4Y2,-2.609499858645833
Mo4O8Zn2,-1.692550689285714
Cr12O24Zn6,-2.0457152985714284
As8O28Ti4Zn4,-2.1486925911742434
Ba6F33Sb6,-3.2187379840948886
La2MgO6Sn,-3.2188820402499996
O24Sb12,-1.68765476
Fe8Ge12Mg12O48,-2.3472419038750005
Ag12Ca6O24,-1.1013883817857146
Cu4O28Si8Zn6,-2.2856813720652167
Cr12O24,-1.8692904841666655
Al2Ba2Co8O14,-1.9522374637499995
MgMo4O8,-2.0147758284615387
Ba2O7V3Y,-2.7254322637499997
Ca2Mo4O20P4,-2.660778979952381
Ca2Cr4O20P4,-2.613008496952381
Ca4Mn4O28P8,-2.8987839801359736
Ca4Co4O28P8,-2.7379641134577923
Al2Ba2Fe8O14,-2.129794716442308
Ba2Ni8O14Y2,-1.6670324529807696
Ba2Mn8O14Y2,-2.4761089494299995
Bi4Co4Mg4O20,-1.7250316839062505
MgO8W4,-1.7106821284615377
Ba2Ca2Cu3O10Tl2,-1.9405634867105268
Ca20Co8N16,-0.8146302208654546
Al10Ni6O24,-2.353358909500001
Fe4O28P8,-2.2672170415535704
Ba4Ca8Co8N16,-0.2457292207799995
As2Bi2Ca4O12,-2.5556117352499994
Ca6Cu2O12Rh2,-2.31927327090909
O2Sn,-1.9714551258333337
Ba4Ca16Cu8N16,-0.7631429174563629
AlBa2O7V3,-2.357687502980768
AlBaCu2O5,-1.8066704784722232
Ca2Cu2F8,-3.0495460695433327
Ca2Mn2O12W2,-2.31480764844
O16P4Sr2Ti2,-3.0995166459126984
Mg8Mn8O48Si12,-2.695312916811578
Ba2Ca2O10Sn3Tl2,-2.1717261596052637
Ag4O12Y4,-2.1106702427499995
Mn4O8Zn2,-1.7862368474171422
Cr4O28P8,-2.3762379655535697
Mg6O14Ti4,-3.2625169701736114
BaCaCo4O8,-1.8086381098214284
Ca8Cr8O48Si12,-2.9073327556578934
Ca2Co3O8,-1.9186831396153845
O6W2Y2,-2.552492703749999
Ni4O14Y4,-2.10922565215909
Bi2F8,-2.335845222952
BaFe4O8Zn,-1.9605737453571417
BaO8V4Zn,-2.313865485357143
BaMgMn4O8,-2.1475143874171425
O26P6V6Zn2,-2.5687694293839285
BaMn4O8Zn,-1.9454345356314289
BaCaFe4O8,-2.2583169376785714
BaCaO8V4,-2.61606642982143
BaFe4MgO8,-2.1744368064285715
O16P4Sr2W2Zn2,-2.41704761956044
Cr8Mg8O48Si12,-2.7600138219736854
Ag4F20Zn4,-1.7938433987071432
Ba2O10Tl2W3,-1.8453971430882348
Al4Cu6O12,-1.7721347197727269
Mg8Mn10O36Te6,-2.1788800642433332
Ag4F20Mg4,-2.3009984551357143
La2MgO6W,-3.1194623097500007
Cr6O26P6Zn2,-2.460172994633929
Ca8O36Te6V10,-2.3906079620833327
Mg2Mo8O18,-1.8673660261607137
Ba2Ni3O10Tl2,-1.0696349372058829
Ca4N4V2,-1.0495699939519991
CrLa2O6,-2.8155721775000013
O8Sn4Zn4,-1.6194745706249996
Co8O16,-1.1116232554166647
Co12Mg6O24,-1.7640149307142854
AlBa2O8Sn3,-2.140519088214286
F8W2,-2.631469213952
Cr4O8,-1.8616706808333336
O12Si4Ti2,-3.323248139351852
O8TaW2,-2.3487378509090897
Mo2O16W4Y2,-2.516979773333334
AlBa2Bi3O8,-1.8581164689285716
Co2F10Zn2,-2.367589618707144
Ca2O8Sb4,-2.206819093214285
Ca2O14P4Sn2,-2.8017090086850653
Ge8Mg4O24Sn4,-2.1713917012500006
Ba2O10Sn3Tl2Zn2,-1.7213319156578937
O8Sb4,-1.6880160608333332
Ba2O14Sn8Y2,-2.1945934706730768
Co2F10Mg2,-2.896590277278572
O2Sb,-1.4681171358333327
Ca8O48Si16V8,-3.0706987531250007
Ba2Ni3O7Y,-2.0415493699038456
Fe4Mg3O24W6,-2.1610811913513523
Mg8O48Si16W8,-2.5843045388749997
O48Si16V8Zn8,-2.7095124422500008
Ca4Cr4O28P8,-2.8545077866396102
Al2Ba2Mn8O14,-2.3031168863530764
Mg4O16W6,-2.130965843846153
Ca6Cu6Mo12O42,-2.088809291628789
O6TeW,-1.7128403396875005
O48Si16W8Zn8,-2.2731215163750007
O48Si12Ti12Y8,-3.0821654178750015
O48Sb8Si16,-2.6165476018055553
As8Ca3Cu6O32,-1.6044193980102033
FeO6WZn2,-1.9139284247500008
Fe2La2Mg2O12W2,-2.6688358362500013
As8Ca6Cr6O32,-2.31545183548077
Ca8Fe8O48Si16,-3.0339236026250007
Co4Mg2O20P4,-2.059057225452382
Ca4Cu8O16,-1.7019487835714284
Bi8Mg8O40Ta8,-2.751464001875
O16Sb8Zn4,-1.551551719999999
O16W6,-1.7719030018181818
Cu4S8Y4,-1.7078292701562503
Mg4N4Ti2,-1.0225188412853328
CaS8Ti4,-1.8941770920512828
Ba6F33W6Y3,-3.2388719677972913
Fe4S8Zn,-0.7307414167307699
CaF6W,-3.3787850830799995
CaF6Mn,-3.2116935669499997
F6MnZn,-2.5595479266375
CaF6V,-3.4802919293300003
Ca2Mn2O14P4,-2.9201300033177926
Bi4Mg4O12,-1.9945841192500005
Ba2Ca3O12Tl2W4,-1.947721238586957
Ca2Ni4O8,-1.4470383710714287
Ca3Ni2O12W2,-2.111181089868422
Cu8Mg4O32V8,-2.036690319423077
Ca4Mn2N4,-0.903617755952
F6MgTi,-3.821326174225833
Ni12O48Si12Y8,-2.542041924750001
Bi4Ca6O28Si8,-2.9478218963043488
Ca4Ge8Ni4O24,-2.213354841
O48Si12V12,-2.4710505745833333
Cu3Mo4O12,-1.7270159549999988
Cu3MgMo4O12,-1.7748128612499996
Co4Ge8Mg4O24,-2.19549741025
CaCu3Ni4O12,-1.0446309266250005
Cr4Cu3O12,-1.5911640460526315
N2Ti2,-1.907854604523334
Al16Fe24O72,-2.069235795714287
Cu3O12V4Zn,-1.8437442495000007
Ni4O36P8Te4,-1.9737170311950551
Ba4Bi4Cu2F28Mg2,-3.197099708333
O32V16,-2.344622726666666
Ba4Bi4Cu2F28Zn2,-3.024622194582999
Ca4Co4Ge8O24,-2.280385677999999
Fe4O8Y2,-2.445932267857143
Ca12Ge12Mn8O48,-2.5771963058459995
O32Sn16,-1.9015624891666671
Ag4O12Pr2Zn2,-1.3779815742500006
Ge8Mg4O24V4,-2.35775311625
Cr12O28Zn4,-1.772313116931816
O12Pr2Ti4Zn2,-3.161234575583334
Bi4O12Pr2,-1.9776781208333332
As8Mo6O32,-1.7230924982608702
Cu6O42Te12,-1.027108665375
Co3O8Zn2,-1.3223031738461537
Ca2Mn4O8,-2.4159286342028574
Co4Mg2O8,-1.6982750249999998
Mn4O8Zn2,-1.8404164088457131
Cr4Mg2O8,-2.5033838207142862
Mg4Mn12O28,-1.7393042665118181
Co12O28Zn4,-1.0597070876136363
Ca4Fe4O28P8,-2.83292217663961
Cr12Mg4O28,-2.0282867492045464
Fe2O24P6Ti2Zn2,-2.672362756838625
Fe2Mg2O24P6Ti2,-2.853129671005292
Fe8O16Zn4,-1.3647835835714293
Ca6Fe12O24,-2.28878227154762
Ni8O16Zn4,-0.9488605153571428
O24P6Ti2V2,-2.7748529254761904
Ho2Ni4O12Zn2,-1.6589175997500007
Ni4O8Zn4,-1.1174324462500005
Cr3O8Zn2,-1.8807257353846156
Be12Cu8O48Si12,-2.4309419481250005
Bi6Mg2O26P6,-2.370925155633929
CaFe4O8,-1.8658027213461543
Ca4Cu4Ge8O24,-2.167210669500001
Be12O48Si12Ti8,-3.067980118416667
Fe4Mg4O8,-2.122920484999999
Mg2O26P6Sb6,-2.311646087633929
Co12O24Y4,-1.862967901250001
Ca4Cu8O32Ta8,-2.5495542205769226
Ca2Sb4,-0.6149681624999997
BaCuO5TiY,-2.9973365114351846
Mg6Mn12O24,-2.320873260988572
Bi2Mg4O12Sb2,-2.2076069717500006
AgBaCuO5Y,-2.071146201805555
Cr4O8Zn4,-1.652136656874999
Ca2Fe2La2Ni2O12,-2.3568325750000008
Bi12O28Zn4,-1.3789300389772727
Mg4Ni4O36P8Ti4,-2.7458307898001704
O28Sb2Si2W13Y4,-1.6939046856122442
Ge8Mg4Mn4O24,-2.346489812846
Mg2Mo4O8,-2.303569914285714
Cr8O16,-1.8736297958333332
MoO6W,-2.0835188359375003
Cr2Mg2O14P4,-2.7397920057305183
Cr6Fe4O24,-1.6877159941176478
Bi8Co8O40Zn8,-1.3078113028124996
Ca3Fe4O24Sb6,-2.072796413040541
Mo4O8Zn2,-1.9402079764285716
Fe4O24Te6,-1.362600504705882
Ca8Mo16O32,-2.214490901428572
Ca8O32W16,-1.8502439669642852
Co8O56Ta16Zn8,-2.5787361230681825
AlBaCrCuO5,-2.141775804027777
Ca12O48Si12Sn8,-2.9377276210000005
AlBaCuO5V,-2.2132519662500005
Cr8Cu8O32,-1.3419835160416664
Mo6O26P6Zn2,-2.3301042146339284
Bi8O16Zn4,-1.5111212289285711
Ca2O18W8,-1.9307636277678577
Bi8Ca2O18,-1.7686571009821432
F8Mg2W2,-2.62482639746
AlBaCuO5W,-1.910058950694444
Mg2O14P4Ti2,-2.7753823263365804
Al2Cu2Se4,-0.6272769955468753
Mg4O28Sb12,-1.8958090130681815
AlMo4S8,-1.2389436171153851
AgO3Y,-1.6057614447500002
Cu4Ni2O14Sr4,-1.4842044923958326
O18Ti6Y6,-3.6298857144166656
CaF6Ti,-3.985465688913334
Ba2Mo3O10Tl2,-1.835699113088235
Ca8Co10O36Te6,-1.9962864105833331
Al4Fe4O14,-2.000794358522727
Mg2O28P8W6,-2.059143245730519
Ca4Cu2O12Rh2,-1.8788913387500004
O28P8Ti4Zn4,-2.5242922070183984
Ca5Cu2Ir2O12,-2.142631107738095
Fe6O28P8Zn2,-2.4029269180032458
Ba4Ca2Cu2F28Ti4,-3.7018677013746673
O10P2Ti2Zn2,-2.6484163643824417
O16Ta2W4Y2,-2.7925577762499985
AlBa2Cu3O8,-1.755902345714286
Bi4O8Zn,-1.3078729811538456
Bi4CaO8,-1.6382045398076917
Bi4MgO8,-1.5087833800000003
Ca2Ge4O12Ti2,-2.6611528961666666
Bi6Fe4Mg3O24,-1.6587821337837838
Ba2Bi8O14,-1.5334026453125005
Ge8O24Sb4,-1.8994813927777785
Ni4O36P8Ti4Zn4,-2.5198123331930278
O32P8V8,-2.539134636815477
O28Sb4Si8Zn6,-2.403370370108696
Ba2O14Sb8,-1.5587327298958336
Ge8O24Ti4Zn4,-2.318144633666668
Ca2Fe4O8,-2.236013111071429
Al12Cu6O24,-2.6705152530952385
Co4Mg6O14,-2.0561491865624992
Mg4Nb4O16Sn2,-2.8352977219230766
O48Si12Sn8Zn12,-2.2083353545000013
Co4O8Zn4,-1.3976042525000008
Mn6Ni6O36Y10,-2.4443227288062075
Ca16Cr2O56P14,-3.1166025081818183
Ca2F10Sb2,-3.337262555492857
Co4Mg4O28P8,-2.640363027548702
Ni12O36Y8,-1.6519146316964282
Ca2O12Pr2Sn4,-2.6874382340000005
Bi2F10Zn2,-2.639243257278572
O8VW2Y,-2.5138440499999994
Al4O14W4,-2.2188392976136355
As16O56Sb8Se8Zn8,-1.43357367498698
Ag4Al4O12,-1.7522318117500006
AgAlO8W2,-2.042844506666667
O8W4Y2,-2.0119387292857147
Bi16Ca8O32,-2.090337528392857
Ca6O28Sb4Si8,-2.9399272463043484
Cu4O8Zn4,-1.1754224562499995
As16Mg8O56Sb8Se8,-1.6549067386328131
Bi16Mg8O32,-1.9174200787499995
O8Ti4Zn4,-2.2474479716666664
Fe9O13Zn2,-1.702091360677084
Ca4Cu2O16Ta4,-2.9838182169230767
Ag12Ca6O24,-1.130648617261904
O14Sr4Ti4Y2,-3.367397027673612
Mo4O12Y4,-2.97486220175
Ga2O14Sn4Sr4,-2.3868614928125003
Ba2O12Ti4Tl2,-2.638250905583333
Cu2F10Mg2,-2.5365418422785715
Fe4O12Zn4,-1.527583307250001
Cu6O48W12Y4,-2.184284736428572
AlMo12S24,-1.109411634527027
Ca2Co2F8,-3.271243007876668
Ni2O6Y2,-2.14279168975
O10Ta4,-3.2777670266071435
Co4Cu3O12,-0.9890130571052635
Cu3O12W4,-1.6739100102631574
Bi3Mg2O8,-1.7655244026923076
O8V4Zn4,-1.8375802331249995
As4O20W4,-1.715838127678572
Ca4Mo2O10Y2,-3.0213125356944435
Cr4Cu3O12Zn,-1.6291506195000005
Mg2Mn4O12Pr2,-2.596730826942
Al2Cl2Ni6O16Se4,-1.3327326783631672
Mg2O6SbW,-2.28386523125
Mn4Ni4O36P8Zn4,-2.121835082606837
Cu3Fe4MgO12,-1.5009757307499996
Ca4Mn4O10,-2.589125138685555
CuO3Y,-2.230965904750001
Ca4O8Sn4,-2.34519930125
Fe4Mg4O8,-2.1893360081249997
Ca4Mn4O12,-2.509350712442
Co2Mg2O24P6Ti2,-2.7477323246164014
Ni12O28Zn4,-0.4661989260227266
Cr2Mg2O24P6Ti2,-2.9114886693386257
Ca4Ni12O28,-0.8520154935227269
Mg2O24P6Ti2V2,-2.9165838496164023
Mg6Mo4O28Si8,-2.8396262138043475
Cr2O24P6Ti2Zn2,-2.7304907482275147
Fe12Mg4O28,-1.5981352267045459
Fe4Ho2O12Zn2,-2.24375994825
Cu6Mg2O26P6,-1.98330738088393
Ca6Cu6O42W12,-2.035965220265151
Mg2O26P6Sn6,-2.4294728146339297
Ag8Be12O48Si12,-2.3293279941250007
Cr2F8Mg2,-3.2417010491266667
Mg4O16Sb8,-1.8832668567857136
O3WZn,-1.4586958817500004
Ca2NiO6W,-2.45086513125
As8Mg4O28Sn4,-1.9641524421590917
Cu6Mg6O42V12,-2.237993227462121
Ca2CoO6W,-2.52433076325
Ca2O8W4,-2.003281824642857
AlBa2Ni3O7,-1.7214240806730765
Al2Ba2Cr8O14,-2.119937264903846
Ca2Co4O8,-1.904695503928573
O8W4Zn2,-1.3879482064285722
Bi2Ca2Fe2La2O12,-2.5631381975000007
Ca2Fe4La2O12,-2.651954474
O24P6Sb2Ti2Zn2,-2.5749421343386243
Ca2Co2Fe2La2O12,-2.4900460435000005
Ca2Cu2Fe2La2O12,-2.370513698500001
Co2Cu4O14Sr4Y2,-2.315445998365385
Ca5N6V2,-1.0169585185984618
Mn6O18Y6,-3.050229201608665
Ca4Co4O8,-2.14049011
O4Sn2,-0.24956732916666624
Ca3Cu2O6,-2.166063229090909
BaCaMo4O8,-1.8923900576785704
Bi4CaO8,-1.7502543359615377
La2MgO6Sb,-3.0291150352500003
Bi4MgO8,-1.6642476630769232
Ca4O8W4,-1.941257133125
O28P8V6,-2.645061642431973
Bi2CoO6,-1.0842590386111115
Cu10O36Te6Zn3,-1.1288399323636362
Ba2Bi3O7,-1.9866181111458336
MgO8Sb4,-1.859840733076923
Fe2Mg2O14P4,-2.732111317094156
Fe2La2O12Ta2,-2.8579048519444448
F20Sb4,-2.596337408075
Ba2Ca2O10Tl2W3,-1.9988536188157888
CaCu3Mn4O12,-1.7364027013169996
Cu2F8Mg2,-2.74130067746
F5WY,-3.1047488572785715
Cl2Mo6O16Se4,-1.4191549118176783
Ca4Ir2Ni2O12,-2.0571647957500003
Mg2O13W9,-1.1148624681770831
Cr2Mg2O14P4,-2.769995603912337
Mg2Mn3O8,-2.251163109452308
Cu4Ni2O14Sr4Y2,-2.1671441452884608
Mg2Mn8O12,-2.143686046030909
O16W6,-2.053596094999999
Ca4Cu4O28P8,-2.64430948663961
Ba6Cu6F33Y3,-3.333869068422292
O36Ti12Y8,-3.678733491875
Fe8Mg4O32P8,-2.5787211914835164
Cu3Fe4O12Y,-1.75015511175
O32P8V8Zn4,-2.4329352366758243
Ba2Cu3Mg2O10Tl2,-1.7885042048684208
Co2Mg2O24P8,-2.6452723565873018
Mg4O10Sb4,-2.1239596545833326
Ag4O8Zn2,-0.6239484178571425
Ca4O8Sn4,-2.27680282
Ba2Ni2O7Tl,-1.3257168894791664
Ba2O7TlW2Y,-2.181650832596153
O16P4Sr2V2Zn2,-2.7619792560989014
AlBa2O7TlW2,-1.7927293125961534
Mg2Ni2O16P4Sr2,-2.8061239191758243
Ca8Mn16O32,-2.4552450377742865
Bi2O6Y2,-2.6657622187499994
Mn2O16P4Sr2Zn2,-2.7606076588650548
Ca4O8Sn4,-2.3137328812499995
Mg4O8Sn4,-2.152580425625
Mg2O16P4Sr2V2,-2.9844248249450542
Ba2O7TlV2Y,-2.6597503510576925
F8Mg2Ti2,-3.351930094404445
Fe4Mg4O40Si16,-3.03085716125
Fe4O10Zn2,-1.3956660195312507
O14W4Zn6,-1.827628414895834
O10Sb4Zn2,-1.57691999390625
Mg2Ni4O10,-0.8777739776562488
F20Ta4,-3.5214289251583333
Cr4Mg6O28Si8,-2.956465231413042
F10Ta2,-3.5197509184916664
Ca2Ni4O8,-1.4682760746428574
Mg2O10W4,-1.9201028776562497
Ge4Mo2O12,-2.0500566436111107
O10W4Zn2,-1.5672047307812491
Co2Ge4O12,-1.6201149158333346
Bi4O12Pr2Zn2,-2.10303665525
O10W4,-2.0517236587499994
As8O32V6Zn6,-1.8132746257692305
Cr8O12Zn2,-1.947858042954544
O16W6Y2,-2.42836273125
Mg2O24P6Ti4,-3.054546774153439
CoMg2O6W,-2.4044319297499994
O16Ti2W4Y2,-2.8076424005555563
O40Si16V4,-2.9672053271666656
Ca4Cr2O12Sb2,-2.68853453375
AlBa2O8Sb3,-2.018494891785714
O8Sn4Y2,-2.255844552142857
Al2O8Ti4,-2.849635331904761
Ca6Co12O24,-1.7824740625000004
As4O20Ti4Zn4,-2.1728324875520815
Al2Cu4O8,-1.6314171385714284
Ca4Ni6O16,-1.3587495199999997
As8O28V4Zn4,-1.869421182840908
F20Mg4Sb4,-3.163041282992857
CaN2Ti2,-0.7927959571186662
Cu2Se14Si2Y6,-1.3150040058463541
Mo12O24Zn6,-1.7028738476190477
O32W16Zn8,-1.3385587700000008
MgO6V2,-2.519101714166668
Bi8Mg2O18,-1.6637789490178574
Fe4Mg3O24Ta6,-2.866803677027028
Cr8O18Zn2,-1.7675040736607133
Ca2Co8O18,-1.3163580027678574
Ca6N6V2,-1.2246084306628566
Mg6O24W12,-1.8345078326190485
Ca6Cu6O32P8,-2.6324586111950548
CaF10Mn2,-2.8661894854861534
Ca4O32P8Ti8,-2.8338941336630032
Ba4Ca2Cr4Cu2F28,-3.425908286208
Cu3O12W4Zn,-1.5423670980000004
O12Pr2Sb4Zn2,-2.14042164075
Al2Cu2O6,-1.95085507375
Ho2Mg2Mo4O12,-2.71157215525
Mg6O24W12,-1.8658702314285716
Fe4Ho2Mg2O12,-2.52713872775
Fe4Ge8Mg4O24,-2.2861017695
Cr12O36Y8,-2.6592568375892864
O20P4Ti4Zn2,-2.8227347060079357
O14P4W2Zn2,-2.1472774902759753
Cr12Cu6Mg6O42,-1.8326180173106053
Mg2O14Te4,-1.5097513948749992
Cu8Mg4O16,-1.505821154642857
Al2Bi6F30,-2.6084776314657896
Fe2O14P4Zn2,-2.4195745425487
O6TeWZn2,-1.4800097847500004
Ca8Co8O56Ti16,-2.74639524189394
Co8Fe16Mg8O56,-1.5108549170454542
As8Cr6Mg6O32,-2.1490670117307697
Al2F30Sb6,-2.765095814360526
Ba4Ca4F28W4,-3.529826053833
Ca4Co2O10Y2,-2.844401460138889
Ca2Mo4O8,-2.2713436175000004
Ca12Mn2N10,-1.0089385505749997
Al8Bi4O18,-2.8719221650833333
O20P4V4Zn2,-2.4564056937857144
Cu2O24P6Ti2Zn2,-2.4549737590608465
Fe2La2O12Te2,-2.252119200277777
Al12Fe6O24,-2.9625305533333326
Cu4O8Zn4,-1.14662971
Ba2CaCu2O8Tl2,-1.8901273224999997
Ca2La5Mn7NiO24,-2.6598280061979485
S8Ti4Zn,-1.6115092126282065
Al4Ni12O24,-1.3890966755000007
O13V9,-2.2729296184659105
Ca2MnO6W,-2.7647550263459992
BaCaMn4O8,-2.226028600095713
BaCaNi4O8,-1.3389074441071431
Ca2O14W10,-1.0968707677884617
O8Sb4Zn,-1.6916586111538456
Cu4O28P8Zn4,-2.216363231639612
Ba4Ca2Cu2F28Ni4,-2.9239361317079995
Ca2O12W8,-1.2083781240909095
Cu6Ge6Se42Y14,-0.9495153898667285
Cu6Se42Si6Y14,-1.0009213866314337
Ba4Ca2Cu2F28Mo4,-3.3254989684580005
Cu6Ge6Se42Y16,-1.1143896684419643
Ag6Al6O18,-1.6375001067500004
Ag6O18Y6,-2.1787915580833337
F8Mn2Zn2,-2.7353537684533324
Bi6O18Y6,-2.70089852875
Ca4Cr8O32P8,-2.7674254059065944
Co12O24,-1.042241828055556
Mn12O48Si12,-2.0639835308544434
Mg4O12Sb2Sn2,-2.2994067587500004
Fe12O24Zn6,-1.8522123288095242
F5NiY,-3.2457315387071435
Mg4O12Sb2Ti2,-2.717660865916668
Cr4Ho2Mg2O12,-2.8016111347500003
Co4Mg2S10,-0.8526833687890641
Ho2Mg2Mn4O12,-2.6694807259419995
Mg4Ni8O32P8,-2.297975641868132
Co2Nb4O16Zn4,-2.3994183969230765
Cr2Mg4Nb4O16,-2.91834918346154
Mg4Nb4Ni2O16,-2.760551846153845
Mg4Nb4O16V2,-2.9598714215384616
Ca4Co4Ni4O36P8,-2.3081142623596937
Co4Mg4Ni4O36P8,-2.1807187366454084
AlBa2O8Ti3,-3.034731326428571
Al2Ni2O16W4,-2.0828593524999994
AlO8W3,-2.1773765008333332
F10Sb2,-2.5951868026583327
Ge12Mg12Mo8O48,-2.3481659838750013
Bi4Ca4Ni4O36P8,-2.3874257900382667
Cr2Mg4O12Sb2,-2.4623534082500003
Mg2O8V3,-2.619361785384615
AlBa2O7Sn3,-1.9577993433653849
Ca2F8Mn2,-3.585398633036666
Ca2F8W2,-2.91370843621
Ca4O10W2,-2.69217578953125
Ag4Mg6O28Si8,-2.5470366231521737
Ag4O28Si8Zn6,-2.1786982196739126
Co8Ge12Mg12O48,-2.188283246999999
Cu8O48Si16Zn8,-2.4314585818750007
O12Pr2W4,-2.524979618611111
Mg2Ni4O12Pr2,-1.8626962242500007
Mo4O12Pr2,-2.5229145563888884
Cr4O12Pr2Zn2,-2.441077583749999
O28P8Sn4Zn4,-2.377351953230519
Ca2Mo4O12Pr2,-2.8062805185000004
Ca2Fe4O12Pr2,-2.6211220585
Ba2O7Ti3Y,-3.192998484519231
Ca2Fe2La2Mo2O12,-2.8072380880000005
Fe2La2Mg2O12Sb2,-2.61301460025
As8O28V4,-1.7671521558749987
O8W4,-1.6278661341666687
As8Cr4O28,-1.606095311625
Bi12Ca4O28,-1.779713623977272
Ni4O14Sr4Y2,-2.029025548229166
Cr2La2O12Ti2Zn2,-2.9410412204166674
Cr2La2Mg2Mo2O12,-2.76677314925
Cr6O18,-0.7379461701041675
AlO7Sr2TlV2,-2.3507093795192304
Be12Fe6O60Si12Y10,-3.2150322962499986
F6WZn,-2.7315350515175005
F10Sn2Zn2,-2.5760259401357137
Ni4O36P8V4,-2.1835851352335163
CoO8W2Y,-2.334418885833333
BaCaO8Sb4,-2.027668376964286
Ba2O7W3,-2.0345723098958324
Ba2O7V3,-2.4303112723958336
O8TeW2Y,-2.1848758808333333
AgO8W2Y,-2.3362429175000003
Fe4O8Zn4,-1.5176296724999991
Ba4Cu2F28V4Zn2,-3.2151189135830007
Ba4Cu2F28Sb4Zn2,-2.9894797818330003
Mg8O32Ti16,-3.191939720119047
AlCuO8W2,-2.1342482533333342
Cu4Mg4O8,-1.8327245675
O8Sn4Zn4,-1.521156445625
Mo4Ni4O36P8Zn4,-2.1890364932525506
Fe2O16Ta4Zn4,-2.635337731923077
Ca2O8V4,-2.7009341096428576
O8V4Zn2,-2.198532882857143
Co2Cr2La2Mg2O12,-2.4691919027500004
Fe2Mg2O16P4Sr2,-2.933122132252748
Bi4F20Zn4,-2.644006542992857
Ca2O16P4Sr2V2,-3.0698489335989008
Ba4Co4F28Zn4,-2.967532403833
O10Sb4,-1.541427932321429
Mn12O24Zn6,-1.9048530140838085
Mn4O8Zn4,-1.7452013446150003
Mo4O10Zn2,-1.5897794526562503
Mg2O12Si4Ti2,-3.039654600916668
Co2O24P6Ti2Zn2,-2.5662903073941803
CaMo4O8,-2.147109289807693
CaO8W4,-1.8583925567307689
La2MgMnO6,-3.1984856378460003
O26P6W6Zn2,-2.145153971383929
O28V12Zn4,-2.302630367840909
Bi4Mg4O20V4,-2.420071792656249
Bi8Cu8O32,-0.9123770085416664
Bi4Mg4O10,-1.840974995694444
Mg4O8Ti4,-2.6440746329166664
Ca2F10Fe2,-3.420191722635714
Ba2O8W3Y,-2.2855139314285697
F10V2,-2.7665219409916677
AlBa2Cr3O8,-2.4342095435714284
Ca6Co4O14,-2.2527392492708334
Nb4O16Ti2Zn4,-2.63116209397436
Mg8O48Si16V8,-3.0235943580000013
Mg8Ni8O48Si16,-2.788229696125
Bi8Mg8O40Ti8,-2.543767034270834
Bi8Cu8Mg8O40,-1.514007004062499
Bi16Mg8O40,-1.8524626128124984
Bi12Ca6Cu6O42,-1.5057492323863633
Cu8O32W8Zn4,-1.614394036538462
BaCuMoO5Y,-2.460049631805555
Cu8Mg4O32W8,-1.849451898846154
Cu8Mg4Mo8O32,-1.8668017323076915
